gbpusd	hangseng	jpm	ms	nasdaq	nikkei	nya	sp500	usdeur	usdjpy	vix
1.4727	13934.0	71.62	68.25	3271.0	16044.4404	0.0	1399.05		107.32	24.32
1.4728	13921.0996	70.25	64.0	3205.0	16247.8203	6659.3398	1381.52		107.64	24.58
1.484	17.49	70.5	63.69	3205.0	16008.1396	6649.71	1378.02		106.92	24.47
					16245.4404					
1.4975	13990.9004	73.5	67.0	3459.0	16228.9004	6781.7798	1422.45		106.2	23.62
1.495	14713.9004	74.69	71.5	3401.0	16332.4502	6805.25	1420.6		107.68	23.65
1.4928	14941.2002	77.13	75.25	3583.0	16694.3008	6888.3599	1448.8101		108.6	22.36
1.5072	15284.0996	80.69	83.06	3813.0	16800.0605	0.0	1477.26		108.11	21.48
1.5113	15861.7002	79.38	82.12	3822.0	17201.7891	0.0	1467.63		107.29	22.71
1.5234	15861.7002	77.0	79.75	3756.0	17170.0801	6904.6499	1457.84		105.25	23.05
1.519	15900.0996	76.88	79.94	3839.0	17144.9609	6935.1001	1471.36		105.54	22.48
1.5091	15876.9004	76.5	78.75	3826.0	17004.3398	0.0	1461.67		106.15	22.77
1.5043	16120.2998	73.31	79.25	3875.0	16861.9102	6856.4302	1456.95		106.87	22.14
1.5121	16055.0	48.59	80.81	3768.0	16980.6094	0.0	1446.0		106.5	22.32
1.5135	16.89	48.19	83.38	3851.0	16914.9492	6911.3101	1469.4399		106.76	21.67
1.5032	15857.0996	50.06	85.5	3797.0	16654.4199	6944.0898	1470.54		106.52	21.48
1.5062	16080.2998	48.81	83.94	3846.0	16338.7002	0.0	1478.73		106.52	20.68
1.5155	16434.4004	45.44	81.12	3861.0	16318.3096	0.0	1464.46		106.43	20.5
1.5124	16.97	46.88	84.44	3990.0	16591.3496	6918.9199	1486.0		105.86	20.63
1.5077	16086.7002	47.94	86.56	4013.0	16907.5508	0.0	1475.95		105.52	20.88
1.4988	16238.0996	47.0	85.62	4064.0	17210.0801	6862.1401	1479.13		105.5	20.61
1.5115	15952.4004	46.38	83.19	3937.0	17106.0098	6783.4702	1452.1801		104.44	22.0
1.5022	15738.0996	46.88	81.12	3845.0	16963.2109	0.0	1441.48		104.25	22.34
1.5004	15978.9004	47.56	82.19	3912.0	16925.4004	0.0	1455.3101		105.57	22.45
1.4992	16155.7998	47.94	83.0	3859.0	17279.0605	6806.4199	1450.55		105.53	21.8
1.5111	16438.4004	47.05	83.5	3940.0	17370.1699	0.0	1454.8199		105.51	20.29
1.5203	16286.7998	47.62	84.38	3877.0	17475.9004	6796.27	1442.39		104.92	19.7
1.5141	16155.7998	46.06	83.25	3966.0	17411.0508	6798.1699	1454.6		105.75	19.54
1.5136	16125.0	47.56	85.0	3992.0	17614.6602	6874.9302	1469.54		105.92	19.83
1.5153					17470.1504				106.23	
1.5125	14.63	47.75	86.88	3863.0	17435.9492	6819.0	1446.23		106.94	21.16
1.5146	16489.5996	48.0	89.5	3961.0	17282.3691	0.0	1456.67		107.42	20.94
1.5153	16830.0	50.06	90.62	4023.0	17398.2402	6919.0298	1478.9		107.85	19.22
1.5137	17238.6992	49.75	93.38	3980.0	17572.6797	6939.4302	1475.62		107.04	20.33
1.5142	17359.6992	50.69	94.88	3956.0	17504.3594	6977.6001	1480.88		106.93	20.11
1.5137	13.51	50.56	95.5	4100.0	17342.1309	0.0	1492.92		108.42	20.03
1.5003	17449.5	50.75	96.38	4175.0	17036.9004	0.0	1495.84		107.98	20.03
1.5017	17586.1992	52.5	96.0	4246.0	17142.9004	0.0	1509.98		107.97	19.32
1.4931	17834.8008	52.03	92.12	4275.0	17286.8301	0.0	1510.49		108.42	19.45
1.4952	13.47	50.94	91.25	4177.0	16945.0703	6959.7402	1493.74		108.17	19.75
1.4945	13.44	50.69	88.25	4056.0	16983.5703	6946.4102	1481.96		108.15	19.65
1.5037	13.4	51.31	91.25	4185.0	0.0	6980.6699	1495.5699		108.18	18.94
1.5143	17920.9004	52.73	94.69	4094.0	16811.4902	6929.8101	1480.1899		109.05	18.94
1.5152	13.62	51.56	94.12	3982.0	16547.1191	0.0	1464.29		108.88	19.92
1.5187	13.35	51.25	94.47	4030.0	16573.5898	6899.9902	1474.47		109.27	19.39
1.5175	17620.1992	49.38	93.0	3988.0	16502.6094	6818.0498	1452.42		109.28	19.67
1.5155	17450.0996	49.88	92.5	3842.0	16182.0098	6843.3198	1449.62		109.15	19.6
1.5044	14.06	48.38	88.25	3663.0	15838.5703	6758.3101	1419.89		109.62	20.84
1.4975	16841.0	49.81	91.25	3767.0	15727.4902	6773.8501	1430.83		109.58	20.74
1.5002	14.19	51.62	90.94	3686.0	16099.6699	6851.3501	1438.1		109.41	20.55
1.4942	17277.4004	51.44	92.19	3658.0	16206.1904	0.0	1438.7		109.11	20.0
1.4962	17274.3008	50.25	93.88	3760.0	15814.4404	0.0	1452.5601		108.03	19.99
1.5061	17425.6992	52.44	97.75	3787.0	15667.3604	6955.29	1462.9301		108.44	18.62
1.5087	17727.1992	53.56	98.69	3863.0	16002.71	0.0	1479.3199		109.0	19.03
1.5042	12.94	53.5	96.75	3849.0	15820.1104	0.0	1482.8		108.71	18.79
1.5012	17182.0	52.31	98.38	3854.0	16034.5996	0.0	1472.87		108.07	19.18
1.5	17333.1992	51.88	96.62	3760.0	15975.6504	0.0	1460.25		108.49	19.19
1.5034	17214.4004	52.0	101.62	3789.0	16117.5	0.0	1471.84		108.35	18.55
1.5063	16998.0996	52.75	104.06	3850.0	16153.9102	7106.0801	1491.5601		109.4	17.88
1.5067	12.5538	51.81	101.5	3852.0	16298.29	7063.3599	1484.4301		109.04	17.98
1.4992	17734.1992	50.38	98.5	3861.0	16356.0303	7044.75	1479.85		108.55	18.02
1.4987	17622.0	50.69	102.19	3941.0	16161.0303	7096.98	1496.0699		108.53	17.48
1.4939	11.8	50.75	100.44	3930.0	16280.4902	0.0	1491.72		108.46	17.05
1.4922	17501.5	50.94	101.88	3953.0	16040.1797	0.0	1499.48		108.48	17.35
1.4846	17668.3008	52.75	102.88	3958.0	16454.7402	7101.5298	1498.13		108.4	17.47
1.4801	17427.4004	54.31	101.59	4011.0	16436.6504	0.0	1505.97		106.95	17.38
1.4812	12.15	53.25	103.12	4053.0	16670.8203	0.0	1508.3101		106.94	17.04
1.4745	17236.6992	52.06	101.25	4043.0	16911.3301	7111.1499	1506.45		106.78	16.53
	17019.8008	52.69	102.88	4071.0	17181.1191	7140.02	1514.09			16.54
1.4602	17240.0996	51.88	104.5	4082.0	17141.75	7120.77	1509.84		106.14	16.89
1.4555	17095.9004	53.25	105.88	4104.0	16901.6699	0.0	1502.59		106.52	17.69
1.4548	17097.5	55.88	107.58	4206.0	16861.2598	7132.2998	1517.6801		106.63	16.84
1.4608	17333.5996	56.31	107.69	4234.0	16739.7793	7164.5498	1520.77		105.75	17.53
1.461					16688.2109				105.72	
1.4508	17595.1992	57.12	106.94	4143.0	16452.2695	0.0	1507.08		105.85	19.82
1.4508	17605.1992	56.0	106.19	4013.0	16399.8691	7131.5601	1492.25		105.92	20.79
1.4342	17431.9004	57.25	105.0	4098.0	16300.46	7142.4502	1502.51		105.09	19.42
1.423	17275.4004	57.81	105.5	3978.0	16501.5508	7144.9902	1494.5		106.12	18.46
1.418	17008.0	57.5	109.38	3896.0	16130.9004	0.0	1489.26		106.07	18.4
1.4058	16629.8008	52.81	107.94	3850.0	16040.2305	0.0	1481.99		106.93	18.59
1.4114	16629.8008	50.69	104.5	3894.0	16190.5195	0.0	1484.91		107.14	18.32
1.4085	16395.4004	50.0	104.94	3914.0	16213.2803	7131.1401	1480.87		107.23	18.26
1.4063	16249.5	49.12	98.5	3835.0	0.0	7078.27	1465.8101		107.15	18.52
1.4007	15560.2002	46.56	93.5	3727.0	16061.1602	6976.3398	1444.51		106.87	20.25
1.4065	15677.2002	46.88	97.5	3866.0	16124.1904	0.0	1459.9		107.03	19.54
1.4135	15665.5996	46.5	95.94	3897.0	16458.3105	6913.5298	1451.34		106.76	19.93
1.4223	15164.5	44.62	89.31	3829.0	16311.0498	0.0	1449.05		106.34	20.18
1.4577	14612.9004	47.25	90.56	3804.0	15818.25	6971.6802	1448.72		107.65	20.74
1.4521	15429.0	47.0	92.44	3741.0	15992.9004	6973.1602	1439.03		107.45	21.41
1.4566	15290.7998	46.06	88.69	3689.0	15928.6201	0.0	1427.21		107.53	21.88
1.4624	13.62	45.5	86.81	3656.0	15639.9502	0.0	1426.5699		107.41	21.67
1.4648	15415.7998	46.88	90.06	3778.0	15626.96	7060.6099	1458.29		107.55	19.47
1.4783	15649.0	46.19	91.44	3673.0	15747.2598	7010.8101	1436.51		108.04	20.57
1.469	15649.0	47.5	90.62	3569.0	15902.5098	0.0	1436.23		108.8	21.23
1.4575	15726.0	46.75	91.88	3456.0	15912.0898	0.0	1426.46		108.62	21.85
1.458	15878.9004	45.56	90.38	3523.0	16149.0801	7033.0098	1434.3199		109.32	21.54
1.4529	16184.7002	44.44	92.0	3472.0	16099.2598	7061.8799	1436.28		109.47	21.03
1.4467	16184.7002	42.88	84.25	3361.0	15994.2402	6937.6401	1408.99		108.8	22.71
1.4482	15693.5	42.06	83.25	3356.0	0.0	6910.46	1402.03		108.9	24.02
1.4486	15554.0996	40.81	74.5	3241.0	15827.7197	6876.73	1387.02		108.01	24.86
1.4653	15127.0	40.69	77.75	3168.0	15513.5703	6771.6299	1364.59		107.52	26.57
1.4685	15074.7998	37.81	70.75	3075.0	15550.6396	0.0	1329.78		107.85	30.51
1.4614	14680.5	39.69	78.19	3317.0	15330.3096	0.0	1374.17		107.63	27.6
1.4458	14973.4004	39.56	77.69	3290.0	15512.3203	0.0	1374.62		108.29	26.79
1.4397	14873.4004	37.94	73.94	3214.0	15340.2197	0.0	1349.97		108.17	27.84
1.4529	12.55	36.88	73.0	3172.0	14872.4805	6609.7402	1342.13		107.72	28.72
1.442	14422.5	38.94	76.56	3419.0	14811.0801	6753.02	1388.76		108.5	25.09
1.4451	15044.5	38.38	80.94	3483.0	15198.7305	0.0	1396.9301		108.89	24.24
1.4521	15102.4004	38.38	78.0	3469.0	15097.96	6791.3999	1395.78		108.4	24.69
1.449	14925.9004	40.06	81.25	3420.0	15148.1904	6836.3398	1398.13		108.11	24.28
1.4352	15061.0996	40.0	78.12	3230.0	14840.4697	6730.1802	1364.9		107.8	26.65
1.4313	14996.2002	40.0	77.25	3272.0	14858.4297	0.0	1364.4399		108.47	28.62
1.4503	12.37	42.69	79.44	3278.0	14582.2002	6777.8701	1379.58		108.52	26.47
1.4527	14799.9004	43.75	80.88	3191.0	14464.5596	6920.8198	1398.66		108.86	25.46
1.4521	14895.2998	45.5	80.31	3370.0	14539.5996	0.0	1429.4		109.15	23.63
1.4475	15349.0	45.69	79.06	3333.0	14872.3896	0.0	1421.22		108.5	24.28
1.4473	12.62	45.5	80.44	3429.0	14837.7803	0.0	1428.3199		108.36	23.92
1.4483	15594.0996	44.44	83.56	3452.0	0.0	0.0	1426.6899		107.33	23.67
1.4335	15671.2002	45.5	80.25	3416.0	15371.4404	0.0	1432.1899		107.31	24.52
1.4303	15820.7998	44.94	76.62	3416.0	15340.3301	0.0	1431.87		107.06	24.91
1.4253	15654.0996	43.56	73.06	3232.0	15399.6396	0.0	1409.28		107.47	25.66
1.4245	12.27	44.12	70.81	3200.0	15060.0498	0.0	1400.14		107.49	27.2
1.4299	15389.4004	42.81	69.12	3029.0	14988.54	0.0	1365.98		107.85	28.53
1.4392	14815.7002	42.12	68.0	2967.0	14664.6396	0.0	1351.26		107.59	29.06
1.4284	15177.5	42.56	67.88	3138.0	14660.04	6857.2798	1382.95		108.09	26.81
1.4285	12.24	40.75	70.0	3165.0	14799.1396	6884.4502	1389.8101		108.65	26.15
1.4222	15298.2998	40.88	71.0	3032.0	14587.0303	6841.4199	1372.3199		109.03	25.05
1.4233	15180.7998	39.62	68.69	3027.0	14544.2998	6806.73	1367.72		108.85	24.81
1.4247	15346.7002	38.56	64.5	2876.0	14531.6504	0.0	1342.62		109.71	27.43
1.4175	15188.2998	38.69	65.56	2871.0	14408.46	6716.75	1347.35		110.27	26.62
1.4135	14772.5	37.44	64.38	2755.0	14301.3096	6624.02	1322.36		110.16	27.71
1.4003					0.0				110.33	
1.4017	11.74	39.12	65.31	2904.0	14315.3496	0.0	1341.77		111.18	26.0
1.4168	14602.7998	39.38	66.5	2880.0	14720.3896	6734.73	1348.97		110.52	26.93
1.4193	14566.2002	38.0	63.62	2735.0	14658.8701	0.0	1336.09		110.13	27.64
1.4225	11.58	37.94	65.0	2707.0	14507.6396	6739.9102	1341.9301		110.92	27.49
1.4182	13984.4004	36.88	63.38	2598.0	14648.5098	6659.1201	1314.95		110.83	29.65
1.4323	14441.4004	37.31	62.38	2645.0	14835.3301	6677.21	1315.23		111.13	27.48
1.4527	14559.2002	37.94	63.94	2616.0	14954.7305	6739.7998	1324.97		111.08	27.78
1.4443	14573.2002	41.31	72.0	2890.0	14695.0498	6907.5	1376.54		110.73	24.99
1.4366	15099.0	40.06	69.44	2797.0	14889.3701	0.0	1351.46		110.41	25.07
1.442	15011.5	39.19	67.88	2753.0	14720.3604	6817.73	1343.55		110.68	25.34
1.4501	15189.2998	40.0	74.19	2917.0	14696.5098	6929.71	1369.89		111.34	22.41
1.4557	15408.5	42.5	77.81	3015.0	15015.7002	6952.5498	1380.2		110.83	23.51
1.4483	15329.5996	43.0	73.62	2932.0	15114.6396	0.0	1371.1801		111.51	24.88
1.4509	15621.7002	44.5	75.25	2823.0	15168.6797	6907.8198	1359.99		112.31	23.63
1.4699	15497.0	42.88	68.19	2729.0	14927.1904	6826.1899	1340.9301		112.04	24.86
1.4746	14.04	43.94	68.88	2653.0	14552.29	6723.4102	1312.15		112.28	26.55
1.467	15024.5	45.38	69.25	2625.0	14483.9004	6801.3398	1322.74		112.04	27.7
1.4637	14.0	44.81	69.0	2512.0	14132.3701	0.0	1305.6		112.42	27.17
1.4738	14930.7002	43.5	68.56	2333.0	13914.4297	0.0	1264.74		112.6	31.74
1.4747	13.66	45.19	72.0	2340.0	13423.21	6653.8398	1274.86		112.22	29.66
1.4769	14738.2002	45.62	74.25	2517.0	13427.0801	6762.4302	1305.95		112.7	27.55
					13931.6104					
	14738.2002	45.75	76.56	2494.0	14007.8496	0.0	1315.1899			28.73
1.4885	14748.4004	46.38	76.56	2539.0	13981.4902	6911.6201	1328.92		114.16	28.14
1.4896	14796.5	46.94	79.38	2558.0	13946.96	0.0	1334.22		114.9	26.57
1.495	13.66	45.44	79.25	2471.0	13785.6904	6945.5698	1320.28		114.28	26.85
					0.0					
1.4956	14869.9004	42.58	72.12	2292.0	0.0	6785.6899	1283.27		114.51	29.99
1.5047	14589.5996	49.35	83.69	2617.0	0.0	6968.8301	1347.5601		114.38	26.6
1.4931	15235.0	50.69	88.69	2567.0	13691.4902	6894.8101	1333.34		115.43	26.97
1.4955	15447.5996	47.71	84.62	2408.0	13867.6104	0.0	1298.35		116.15	28.67
1.4994	15436.5	48.01	83.38	2396.0	0.0	0.0	1295.86		116.13	29.84
1.4911	15500.5996	47.47	82.5	2441.0	13610.5098	0.0	1300.8		116.45	27.99
1.4903	15435.7998	49.66	86.0	2524.0	13432.6504	6802.3999	1313.27		116.26	26.8
1.4947	15090.7998	52.77	87.5	2641.0	13201.0703	0.0	1326.8199		117.57	25.79
1.4784	12.94	51.97	85.12	2627.0	13347.7402	0.0	1318.55		117.86	24.56
1.4787					13506.2305				118.86	
1.4702	15363.2002	51.85	83.94	2619.0	13584.4502	6874.8301	1326.65		117.72	25.28
1.4729	15261.5	51.67	80.88	2683.0	13667.6299	6852.4102	1329.47		117.51	24.93
1.476	15528.7998	50.15	80.12	2768.0	13873.9199	0.0	1347.97		118.02	23.37
1.4685	15933.5	49.29	84.38	2770.0	13989.1201	0.0	1342.54		117.34	23.24
1.4609	16099.2998	49.6	83.88	2758.0	14032.4199	0.0	1342.9		116.71	23.25
1.4709	16044.2002	50.39	86.81	2840.0	13984.6602	6928.1201	1360.4		117.06	21.57
1.4576	16044.2002	51.91	84.25	2859.0	13893.5801	6939.1201	1364.3		118.15	22.03
1.4589	16044.2002	51.73	82.88	2754.0	13803.3799	6961.4302	1357.51		116.63	22.64
1.4568	14.22	52.83	82.5	2781.0	13696.0596	6931.1899	1354.95		116.95	22.57
1.4566	16099.7998	53.74	83.98	2838.0	13845.2803	0.0	1364.17		116.91	22.61
1.4604	15893.0996	54.57	85.0	2838.0	13826.6504	7022.9702	1373.73		116.68	22.57
1.4616	14.44	53.61	84.8	2773.0	13843.5498	0.0	1366.01		116.25	22.02
1.4777	16164.0	54.45	89.8	2783.0	13779.5498	7048.1299	1373.47		115.32	21.66
1.4687	16071.2998	53.27	86.26	2661.0	13703.6299	6980.9902	1349.47		115.67	21.95
1.4753	15830.7998	53.23	86.5	2643.0	13385.5195	0.0	1354.3101		114.9	22.19
1.4605	14.0	50.97	84.95	2664.0	13269.8496	0.0	1352.26		114.99	21.98
1.4619	16049.5	51.02	80.2	2608.0	13366.0098	6974.4302	1340.89		116.02	21.67
1.4453	15909.4004	50.38	78.0	2562.0	13138.2305	6954.98	1332.53		116.12	21.46
1.4463	13.46	50.65	79.35	2471.0	13422.8301	0.0	1314.76		117.64	22.03
1.4521	15693.0996	51.23	80.0	2490.0	0.0	0.0	1330.3101		117.64	21.92
1.4517	15842.7002	49.86	79.21	2428.0	13274.7002	6954.5498	1318.8		117.38	21.37
1.4601	15860.4004	49.91	76.94	2491.0	13284.0596	0.0	1315.92		116.53	21.52
1.45	15756.4004	49.83	76.32	2553.0	13327.3896	6919.98	1326.61		115.65	20.27
1.4517	15630.2998	50.68	74.75	2425.0	13175.4902	6850.5098	1301.53		115.46	22.12
1.4459					13119.5898				115.99	
1.4449	15527.4004	48.7	68.86	2318.0	13248.3604	6781.3599	1278.9399		115.51	24.69
1.4447	15351.5	46.16	66.04	2269.0	13100.0801	0.0	1255.27		116.58	25.75
1.4465	15098.5996	47.09	68.93	2245.0	13073.3604	0.0	1252.8199		116.37	26.76
1.4487	15280.5996	45.87	67.0	2263.0	13246.0	6587.4302	1245.86		116.39	27.21
1.4417	15230.2002	47.33	69.2	2309.0	13201.1396	6708.9302	1267.65		116.71	25.43
1.442	14834.7002	46.41	69.66	2208.0	13059.8604	6698.04	1257.9399		116.25	26.49
1.4421	14787.9004	45.49	65.13	2152.0	12883.54	0.0	1239.9399		117.31	28.35
1.4547	14360.5996	44.95	63.6	2183.0	12681.6602	6610.1699	1241.23		117.22	28.08
1.4741	13966.4004	44.65	61.05	2118.0	12261.7998	0.0	1234.1801		119.07	27.43
1.4686	13.54	45.59	62.6	2143.0	12322.1602	6649.29	1241.41		119.13	27.12
1.4667	14321.0	46.76	65.39	2204.0	12687.7402	0.0	1253.8		118.91	25.89
1.4618	14177.4004	48.99	66.75	2224.0	12723.8896	6721.8301	1261.89		119.83	24.12
1.4685	14209.0	48.98	64.38	2169.0	12650.5596	6759.2598	1264.74		119.68	24.29
1.4677	13.42	47.72	61.26	2053.0	12627.9004	6650.77	1233.42		119.64	25.62
1.466	13776.7002	44.35	56.0	1923.0	12171.3701	0.0	1180.16		120.51	30.32
1.4526	13493.0	46.21	59.0	2015.0	11819.7002	0.0	1197.66		120.08	27.55
1.4483	13330.7998	42.65	57.0	1972.0	11843.5898	6278.2598	1166.71		120.91	29.61
1.4441	13504.2002	44.12	59.01	1941.0	12152.8301	0.0	1173.5601		121.8	28.56
1.4303	13522.0	43.46	57.92	1891.0	12232.9805	6213.7598	1150.53		122.85	29.91
1.4259	13457.7002	44.02	60.73	1951.0	12190.9697	6303.7402	1170.8101		122.19	29.78
1.4283	13223.9004	41.52	56.5	1857.0	0.0	0.0	1142.62		122.55	30.96
1.4293	13154.4004	39.19	54.64	1830.0	13103.9404	6081.3799	1122.14		123.22	31.93
1.4192	13.78	37.93	53.25	1898.0	12853.9697	0.0	1117.58		124.2	32.84
1.4293	12583.4004	40.66	53.51	1929.0	13214.54	6110.2402	1139.83		122.69	30.45
1.4334	12950.5	41.05	54.5	1918.0	13862.3096	6206.8901	1152.6899		123.19	29.04
1.4371	12707.9004	42.27	56.6	1972.0	13638.3301	0.0	1182.17		123.06	27.04
1.4347	12851.4004	41.48	54.0	1854.0	13765.5098	0.0	1153.29		121.83	28.58
1.4362	12677.9004	41.92	53.68	1821.0	13072.3604	6224.54	1147.95		123.03	29.17
1.4217	12760.5996	43.77	53.5	1840.0	12999.7002	6298.3501	1160.33		125.28	28.64
1.4205	12727.2998	43.48	52.35	1783.0	12937.8604	0.0	1145.87		126.41	31.21
1.427	12584.2002	40.56	49.34	1673.0	13124.4697	6049.02	1106.46		125.93	34.72
1.4333	12063.7002	39.8	45.26	1639.0	13242.7803	6055.6802	1103.25		125.24	34.07
1.4287	12063.7002	41.77	52.4	1785.0	13381.3799	6265.46	1151.4399		124.58	29.94
1.4395	12386.5996	39.7	50.9	1720.0	13383.7598	0.0	1128.4301		123.9	31.69
1.4494	12202.0996	39.73	50.29	1746.0	12841.7598	6214.0801	1137.59		124.9	31.91
1.4385	14.4	42.56	54.64	1852.0	12620.2695	0.0	1168.38		124.46	29.44
1.4348	12706.4004	43.98	57.65	1899.0	13174.9297	0.0	1165.89		124.65	28.46
1.4402	12989.5	44.6	59.6	1961.0	13352.4404	6362.6401	1183.5		123.45	26.12
					13385.7197					
	12989.5	44.72	57.4	1910.0	13254.8896	0.0	1179.6801			26.33
1.4314	12606.5	44.6	58.85	1923.0	13067.0898	6437.0801	1191.8101		123.77	25.61
1.4197	12972.7998	48.26	66.9	2079.0	13641.79	6619.3701	1238.16		122.7	24.13
1.4365	13549.0	47.97	67.27	2182.0	13868.2803	0.0	1253.6899		121.78	24.16
1.4416	13448.0996	46.98	66.0	2163.0	13765.6699	0.0	1242.98		122.68	25.38
1.4396	13.66	46.49	63.8	2059.0	13715.5996	0.0	1224.36		121.8	28.16
1.436	13274.5996	46.59	61.6	2017.0	13743.1797	6491.9502	1209.47		122.2	28.49
1.4397	13249.5	46.67	61.4	2060.0	13827.5	6592.7202	1228.75		122.05	27.4
1.4402	13293.0996	47.67	62.86	2035.0	13973.0303	0.0	1234.52		122.33	25.96
1.4366	13386.0	49.0	65.3	2076.0	13934.3203	6742.23	1253.05		123.7	24.02
1.4309	13386.0	47.16	62.79	2116.0	0.0	0.0	1249.46		123.6	25.48
1.4324	13386.0	47.9	63.35	2168.0	14425.46	6778.1802	1266.4399		122.11	24.2
1.4336	13814.2002	48.72	66.52	2221.0	14421.6396	6754.8198	1267.4301		122.0	24.23
1.4329	13718.0996	48.16	66.23	2146.0	0.0	0.0	1248.58		121.03	25.78
1.4375	12.12	49.74	67.35	2192.0	0.0	6767.7202	1266.61		121.02	23.91
	13600.7998	48.36	66.96	2174.0	14529.4102	6756.8301	1263.51			24.86
1.4321	13540.7998	46.94	66.02	2199.0	14289.0498	6730.29	1261.2		121.84	24.44
1.4219	13585.0996	46.44	65.07	2157.0	14084.8496	0.0	1255.54		122.15	24.35
1.4226	13604.7998	46.7	65.0	2129.0	14017.79	0.0	1255.1801		122.73	24.0
1.4199	13636.5996	45.65	63.21	2107.0	14043.9199	6699.9399	1245.67		122.28	23.54
1.4183	13259.2002	46.83	64.99	2082.0	13873.0195	6730.5	1248.92		123.24	24.26
1.4218	13250.0996	46.47	65.61	2086.0	14054.0303	0.0	1249.4399		123.36	23.71
1.4295	13336.0	47.49	69.1	2166.0	13694.2695	0.0	1284.99		123.63	21.89
1.4296	13637.9004	47.37	69.7	2194.0	13910.6699	6928.4399	1288.49		123.0	21.47
1.4296	13459.2002	47.34	69.04	2199.0	13877.7695	6948.5298	1291.96		123.71	21.23
1.4366	10.42	48.59	72.68	2306.0	14176.8301	7016.2998	1312.83		122.96	20.76
1.4283	13878.0	49.17	74.26	2314.0	14091.1904	6993.3599	1309.38		122.66	21.35
1.4244	9.62	48.09	71.5	2243.0	14067.7002	6903.5898	1289.05		120.48	22.08
1.4102	13810.5996	49.34	72.06	2282.0	13895.79	6904.4302	1293.17		119.87	20.57
1.4205	13754.0	47.87	69.48	2251.0	13765.9199	0.0	1277.89		120.66	20.6
					13737.7695					
1.4183	13629.5996	48.49	68.08	2176.0	13773.8896	6821.3301	1267.9301		120.06	22.14
1.423	13420.0996	47.79	64.2	2085.0	13493.3496	0.0	1248.08		120.32	22.76
1.4201	13174.4004	48.31	65.01	2110.0	13262.1396	6784.8501	1255.8199		118.78	22.64
1.4148	13141.4004	48.06	65.2	2149.0	13261.8398	0.0	1260.67		118.91	21.59
1.4142	13207.5	48.66	65.0	2156.0	13312.3496	6836.02	1267.11		119.65	21.38
1.4095	13451.9004	47.67	66.1	2234.0	13182.0	6894.3901	1283.5699		120.22	19.58
1.3938	13576.0	46.04	64.5	2218.0	13174.8398	0.0	1270.03		120.42	20.39
1.3886	13703.4004	44.85	65.5	2264.0	13277.5098	6828.6201	1276.96		119.98	19.67
1.3798	13808.9004	43.45	64.59	2215.0	13430.2197	6786.2202	1264.96		120.67	19.92
1.3726	7.22	43.43	62.25	2171.0	13226.4805	0.0	1254.39		121.88	20.7
1.3788	13526.7002	42.75	60.55	2170.0	12840.0996	6736.3101	1255.85		121.93	20.7
1.3878	13523.2998	43.15	59.4	2122.0	12823.4502	6690.21	1241.6		121.71	21.45
1.4002	13248.9004	42.85	57.35	2044.0	12846.6602	6597.5801	1219.87		121.33	23.12
1.4033	13102.5	44.13	57.52	2028.0	12790.3799	0.0	1214.36		122.23	22.81
1.4038	12948.7998	43.55	57.3	1989.0	12697.79	0.0	1208.4301		123.02	23.17
1.4023	13133.7002	43.76	58.45	1993.0	12574.2598	6564.0698	1212.58		122.9	22.34
1.3952	12918.7002	44.82	59.35	2031.0	12674.6396	6614.0801	1223.14		123.31	21.71
1.4142	13187.5	46.32	64.95	2059.0	12962.4297	6672.8701	1237.04		124.44	19.38
1.4114	13174.0	45.12	65.05	2035.0	13044.6104	0.0	1225.35		124.35	20.02
1.4141	13174.0	45.04	64.52	2051.0	12896.4697	6557.0898	1218.6		123.83	20.67
1.4157	12962.0	43.92	63.82	2065.0	12978.8203	0.0	1216.76		123.97	21.2
